address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
4,16,90,2.79,114,0.789995,0.37,0.9,0,0,1,0,1,?,14641,1,1418747415,1,4,6
4,16,90,19,114,0.3717,0.32,0.9,0,0,0,0,1,?,14386,1,1418698442,0,0,0
4,16,90,3.75,116,0.3484,0.49,0.9,0,0,0,0,0,?,17990,1,1418718754,0,0,0
4,16,90,8.78,111,0.2741,0.59,0.9,0,0,1,1,1,?,16692,1,1418730641,0,0,0
4,16,90,14.4,118,0.2435,0.62,0.9,0,0,1,1,1,?,17478,1,1418742157,0,0,0
4,16,90,28,115,0.2181,0.67,0.84,0,0,0,0,1,?,16949,1,1418820859,1,4,1
4,16,90,17.2,111,0.2039,0.7,0.9,0.593977,0,0,1,0,?,13360,1,1418715770,1,4,8
4,16,90,13,117,0.2162,0.24,1.26,0,1,1,0,1,?,13633,1,1418874854,0,0,0
4,16,90,13,116,0.273,0.24,1.26,0,1,1,0,1,?,16705,1,1418875349,0,0,0
4,16,90,12.7,110,0.3891,0.52,1.27,0,0,0,0,0,?,12850,1,1418838096,0,0,0
4,16,90,19.8,113,0.237,0.21,0.9,0,0,0,0,0,?,17464,1,1418707568,0,0,0
4,16,90,19.5,110,0.2809,0.33,0.9,0,0,1,0,0,?,16696,1,1418707024,0,0,0
4,16,90,18.8,112,0.2145,0.42,0.9,0,0,0,0,1,?,17200,1,1418710058,0,0,0
4,16,90,13.1,113,0.3935,0.26,0.87,0,2,1,0,0,?,17973,1,1418951521,0,0,0
4,16,90,6.33,111,0.2443,0.37,0,0,0,0,0,0,?,16695,1,1418786417,1,4,12
4,16,90,3.75,117,0.3605,0.23,0.9,0,1,1,0,0,?,17478,1,1418718182,0,0,0
4,16,90,15.1,117,0.2271,0.32,1.26,0,0,1,0,1,?,54348,1,1418860331,1,6,18
4,16,90,5.15,115,0.284,0.71,0.9,0,0,1,1,1,?,17734,1,1418744434,0,0,0
4,16,90,4.7,117,0.2459,0.2,1.36,0,0,1,1,1,?,13380,1,1418760553,0,0,0
4,16,90,15.1,113,0.2357,0.59,1.08,0,2,1,0,1,?,17971,1,1418780853,0,0,0
4,16,90,19.4,114,0.3269,0.4,0.87,0,2,1,0,0,?,12356,1,1418942140,0,0,0
4,16,90,17.9,115,0.284,0.71,0.9,0,0,1,1,1,?,55561,1,1418744234,1,6,18
4,16,90,9.87,119,0.3026,0.43,1.26,0,2,1,0,1,?,13363,1,1418891453,0,0,0
4,16,90,12.1,111,0.2577,0.24,1.26,0,0,1,0,0,?,17457,1,1418886385,0,0,0
4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,?,14642,1,1418685446,1,4,7
4,16,90,2.45,115,0.3054,0.49,0.9,0,0,1,0,0,?,17731,1,1418725160,0,0,0
4,16,90,3.83,110,0.2911,0.6,1.26,0,0,1,0,1,?,14145,1,1418867464,0,0,0
4,16,90,9.18,116,0.2881,0.79,0.9,0,1,1,0,1,?,17988,1,1418739605,0,0,0
4,16,90,5.44,119,0.3315,0.66,1.66266,0,0,0,0,0,?,17218,1,1418862338,1,4,11
4,16,90,9.49,118,0.3417,0.369692,1.31,0,2,1,0,1,?,17200,1,1418957689,1,4,10
4,16,90,14.3,118,0.3176,0.34,1.26,0,0,1,1,0,?,17208,1,1418909532,0,0,0
4,16,90,15.7,118,0.2638,0.38,0.87,0,0,1,1,1,?,17973,1,1418933442,0,0,0
4,16,90,18.7,119,0.2612,0.77,1.26,0,2,1,0,1,?,14405,1,1418864475,0,0,0
4,16,90,14.7,114,0.2305,0.32,1.26,0,2,1,0,1,?,17200,1,1418859463,0,0,0
4,16,90,18.1,119,0.2911,0.5,1.26,0,0,0,0,1,?,14836,1,1418881816,1,6,18
4,16,90,18.8,112,0.2145,0.42,0.9,0,0,0,0,0,?,17201,1,1418710131,0,0,0
4,16,90,3.25,116,0.2145,0.65,0.77,0,2,1,0,1,?,12357,1,1418751417,0,0,0
4,16,90,8.79,115,0.3596,0.53,1.37,0,0,0,0,1,?,14146,1,1418806672,0,0,0
4,16,90,4.71,110,0.2046,0.42,0.9,0,0,0,1,1,?,17729,1,1418702453,0,0,0
4,16,90,3.89,116,0.0584469,0.79,0.87,0,2,1,1,1,?,17721,1,1418931009,1,4,5
4,16,90,3.74,115,0.2994,0.42,0.93,0,0,0,0,1,?,13891,1,1418801891,0,0,0
4,16,90,16.2,114,0.2678,0.44,0.9,0,0,1,0,1,?,17474,1,1418713520,0,0,0
4,16,90,5.79,117,0.2561,0.29,0.9,0,0,1,0,1,?,13621,1,1418743312,0,0,0
4,16,90,18.8,115,0.2284,0.2,0.9,0,0,0,0,0,?,17478,1,1418710503,0,0,0
4,16,90,0.36,117,0.2667,0.51,1.1,0,0,1,0,1,?,13382,1,1418806025,0,0,0
4,16,90,3.49,114,0.3499,0.61,0.95,0,0,1,0,1,?,13889,1,1418816138,0,0,0
4,16,90,8.23,110,0.2817,0.49,0.9,0,2,1,0,0,?,14134,1,1418728124,0,0,0
4,16,90,19.9,114,0.284,0.45,0.9,0,2,1,0,1,?,17986,1,1418745628,0,0,0
4,16,90,3.12,110,0.2095,0.72,1.2,0,2,1,0,1,?,12338,1,1418808718,0,0,0
4,16,90,2.59,110,0.2336,0.6,0.9,0,2,1,0,1,?,17718,1,1418735222,0,0,0
4,16,90,7.45,112,0.2055,0.37,1.26,0,2,1,1,0,?,17473,1,1418852660,1,3,17
4,16,90,19.4,110,0.2717,0.63,1.11,0,1,1,0,1,?,13110,1,1418795836,0,0,0
4,16,90,13.9,113,0.2796,0.33,1.41,0,0,1,0,1,?,13369,1,1418822256,0,0,0
4,16,90,10.8,110,0.2032,0.41,1.26,0,1,1,1,0,?,16708,1,1418872591,1,3,16
4,16,90,14.6,113,0.385,0.41,1.26,0,0,1,0,0,?,13366,1,1418841033,0,0,0
4,16,90,7.64,119,0.334,0.78,1.26,0,0,0,1,0,?,16695,1,1418894588,0,0,0
4,16,90,7.45,112,0.2055,0.37,1.26,0.0198961,2,1,0,0,?,17968,1,1418852777,1,4,8
4,16,90,5.48,112,0.3891,0.34,0.61,0,0,1,1,1,?,14404,1,1418837987,0,0,0
4,16,90,14.6,113,0.385,0.54,1.26,0,0,1,0,0,?,17221,1,1418840352,0,0,0
4,16,90,4.25,117,0.2168,0.66,0.87,0,0,1,1,0,?,49927,1,1418955280,1,6,18
4,16,90,14.6,119,0.3777,0.34,3.87399,0,0,0,0,1,?,14391,1,1418801198,1,4,11
4,16,90,18.5,117,0.2177,0.25,0.94,0,2,1,0,0,?,13366,1,1418836727,0,0,0
4,16,90,16.7,110,0.3413,0.37,0.9,0,1,1,0,0,?,13382,1,1418798831,0,0,0
4,16,90,19.4,119,0.2716,0.69,0.87,0,2,1,0,0,?,14134,1,1418943495,0,0,0
4,16,90,13.2,116,0.3836,0.69,0.51,0.402996,0,1,1,0,?,16710,1,1418772494,1,4,8
4,16,90,14,110,0.2971,0.4,0.85,0,2,1,0,1,?,17456,1,1418779175,0,0,0
4,16,90,12.2,113,0.3148,0.22,0.97,0,0,1,1,1,?,13625,1,1418802991,0,0,0
4,16,90,17.8,114,0.2808,0.27,1.21,0,0,1,0,1,?,16692,1,1418770367,0,0,0
4,16,90,3.63,113,0.2861,0.61,1.26,0,0,0,1,1,?,12613,1,1418846025,0,0,0
4,16,90,9.18,113,0.2881,0.79,0.9,0.225332,2,1,0,1,?,12613,1,1418739963,1,4,7
4,16,90,17.2,110,0.3176,0.24,0.71,0,0,1,0,0,?,14649,1,1418768183,0,0,0
4,16,90,0.48,110,0.3189,0.75,1,0,0,0,1,1,?,14404,1,1418818274,0,0,0
4,16,90,0.02,111,0.243,0.46,0.93,0,0,1,0,1,?,12336,1,1418773140,0,0,0
4,16,90,18.8,110,0.289,0.59,0.9,0,0,0,1,1,?,12353,1,1418709381,0,0,0
4,16,90,44,113,0.203,0.26,0.87,0,2,1,0,0,?,17973,1,1418951743,1,4,1
4,16,90,3.63,113,0.950659,0.61,1.26,0,0,0,1,1,?,16705,1,1418846045,1,4,6
4,16,90,4.98,110,0.2336,0.49,0.9,0,0,1,0,1,?,13876,1,1418735586,0,0,0
4,16,90,16.4,112,0.3631,0.49,0.69,0,0,0,1,0,?,17200,1,1418758694,0,0,0
4,16,90,11.1,117,0.3499,0.75,0.96,0,2,1,0,0,?,17970,1,1418816942,0,0,0
4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,?,12336,1,1418703338,0,0,0
4,16,90,18.6,113,0.3843,0.64,0,0,0,1,1,0,?,17714,1,1418781332,1,4,12
4,16,90,1.34,110,0.2747,0.42,1.26,0,0,1,0,0,?,16706,1,1418915301,0,0,0
4,16,90,5.79,114,0.3797,0.35,0.9,0,0,1,0,1,?,12854,1,1418742848,0,0,0
4,16,90,19.4,118,0.2602,0.76,0.87,0,0,0,1,0,?,12355,1,1418941206,0,0,0
4,16,90,3.02,113,0.3935,0.2,0.87,0,0,0,0,1,?,16963,1,1418950838,0,0,0
4,16,90,12.5,119,0.2453,0.35,0.68,0,0,1,0,0,?,14657,1,1418925676,0,0,0
4,16,90,11.5,116,0.2852,0.62,0.87,0,0,1,1,0,?,13108,1,1418927861,0,0,0
4,16,90,11.5,116,0.2852,0.69,0.87,0,1,1,1,0,?,16945,1,1418926877,1,3,16
4,16,90,9.78,111,0.2935,0.4,1.07,0,0,1,0,0,?,16964,1,1418783996,0,0,0
4,16,90,11.5,118,0.2852,0.65,0.87,0,0,0,1,0,?,13881,1,1418928211,0,0,0
4,16,90,19.8,110,0.237,0.79,0.9,0,0,1,0,0,?,14150,1,1418707391,0,0,0
4,16,90,10.7,113,0.3083,0.0823034,1.26,0,2,1,0,0,?,13619,1,1418912282,1,4,9
4,16,90,4.93,111,0.2353,0.34,0.9,0,2,1,0,0,?,12609,1,1418722673,0,0,0
4,16,90,6.17,119,0.3575,0.4,0.9,0,0,0,0,1,?,17713,1,1418736068,0,0,0
4,16,90,3.39,119,0.3668,0.837877,0.9,0,2,1,0,1,?,13623,1,1418699712,1,4,10
4,16,90,0,114,0.2402,0.45,0.9,0,0,0,0,1,?,13368,1,1418733007,0,0,0
4,16,90,3.11,110,0.2486,0.61,0.95,0,1,1,1,1,?,16692,1,1418923370,0,0,0
4,16,90,13.3,117,0.3345,0.3,1.26,0,0,0,0,0,?,14149,1,1418855277,0,0,0
4,16,90,14.2,111,0.3285,0.29,1.24,0,0,1,1,1,?,17972,1,1418787000,0,0,0
4,16,90,10.5,114,0.2686,0.27,0.9,0,2,1,0,0,?,17201,1,1418729038,0,0,0
4,16,90,18.5,117,0.740106,0.56,0.94,0,2,1,0,1,?,17719,1,1418836913,1,4,6
4,16,90,4.84,111,0.3011,0.4,1.46,0,0,0,1,0,?,17202,1,1418760033,0,0,0
4,16,90,2.54,113,0.3235,0.49,0.76,0,2,1,0,0,?,17717,1,1418758126,0,0,0
4,16,90,0.36,114,0.2667,0.6,1.1,0,0,1,0,1,?,17971,1,1418805974,0,0,0
4,16,90,3.98,113,0.3385,0.65,0.87,0,0,0,0,1,?,45491,1,1418932742,1,6,18
4,16,90,16.6,111,0.3506,0.44,1.26,0,0,1,0,1,?,17200,1,1418889167,1,3,13
4,16,90,13.2,113,0.2194,0.22,0.66,0,0,1,0,1,?,17973,1,1418834109,0,0,0
4,16,90,0.27,110,0.3862,0.37,1.09,0,0,0,1,0,?,14662,1,1418775132,0,0,0
4,16,90,0.27,110,0.3862,0.37,1.09,0,0,0,1,0,?,14662,1,1418775140,0,0,0
4,16,90,10.4,113,0.3505,0.44,0.7,0,0,1,1,1,?,12357,1,1418685639,0,0,0
4,16,90,13.5,118,0.2951,0.63,1.16,0,0,0,0,1,?,17729,1,1418833744,0,0,0
4,16,90,18.5,115,0.2187,0.41,0.89,0,1,1,1,0,?,12337,1,1418922942,0,0,0
4,16,90,3.77,111,0.3049,0.32,1.26,0,0,1,0,0,?,13366,1,1418922090,0,0,0
4,16,90,2.94,116,0.2464,0.62,1.26,0,1,0,1,0,?,12852,1,1418847672,0,0,0
4,16,90,11.9,114,0.3164,0.42,1.38,0,0,1,0,1,?,13106,1,1418810819,0,0,0
4,16,90,6.93,117,0.2683,0.42,0.81,0.766945,0,1,0,1,?,13618,1,1418824634,1,4,7
4,16,90,12.1,115,0.2022,0.79,0.81,0,0,1,0,1,?,13104,1,1418754330,0,0,0
4,16,90,8.47,110,0.3059,0.76,0.86,0,0,0,0,1,?,17476,1,1418794803,0,0,0
4,16,90,14.8,112,0.2084,0.79,1.26,0,0,0,1,0,?,13111,1,1418861634,0,0,0
4,16,90,1.85,113,0.3043,0.48,1.03,0,0,1,1,1,?,14391,1,1418767077,0,0,0
4,16,90,3.75,110,0.3484,0.49,0.9,0,0,0,0,0,?,12341,1,1418718819,0,0,0
4,16,90,1.88,110,0.3533,0.66,1.26,0,0,0,0,1,?,12852,1,1418850134,0,0,0
4,16,90,1.34,110,0.2747,0.42,1.26,0,0,1,1,0,?,46581,1,1418915368,1,6,18
4,16,90,18.8,110,0.289,0.59,0.9,0,0,0,1,1,?,12353,1,1418709458,0,0,0
4,16,90,6.62,113,0.3433,0.32,0.9,0,0,1,0,0,?,14130,1,1418701669,0,0,0
4,16,90,4.55,117,0.3915,0.39,0.9,0,0,1,0,1,?,17719,1,1418747873,0,0,0
4,16,90,12.1,115,0.2577,0.2,1.26,0,0,1,0,0,?,16709,1,1418886546,0,0,0
4,16,90,0.75,110,0.3782,0.5,0.9,0,0,0,1,0,?,12596,1,1418708273,0,0,0
4,16,90,1.35,114,0.3394,0.39,1.17,0,0,0,1,0,?,13625,1,1418829570,0,0,0
4,16,90,18.1,119,0.998386,0.4,1.26,0,1,1,0,0,?,17459,1,1418880082,1,4,5
4,16,90,10,112,0.3064,0.44,0.9,0,0,1,1,1,?,13113,1,1418714040,0,0,0
4,16,90,11.3,113,0.352,0.58,0,0,0,1,0,1,?,12592,1,1418766455,1,4,12
4,16,90,6.94,112,0.2358,0.65,1.26,0,0,1,1,1,?,17729,1,1418899836,0,0,0
4,16,90,13.8,119,0.2477,0.4,0.86,0,0,0,0,0,?,45672,1,1418749312,1,6,18
4,16,90,16.8,113,0.3176,0.49,0.91,0,0,0,0,1,?,12345,1,1418768803,0,0,0
4,16,90,2.54,111,0.2518,0.57,1.26,0,0,1,0,0,?,17465,1,1418887706,1,3,14
4,16,90,18.8,112,0.3482,0.42,0.9,0,0,0,1,0,?,13877,1,1418710285,0,0,0
4,16,90,6.57,111,0.3148,0.26,0.99,0,0,1,1,1,?,16692,1,1418793366,0,0,0
4,16,90,0.52,66,0.349,0.32,1.26,0,0,1,0,1,?,12856,1,1418884395,1,4,4
4,16,90,17.8,110,0.3777,0.25,0.94,0,0,1,0,1,?,14402,1,1418801024,0,0,0
4,16,90,3.98,113,0.3385,0.3,0.87,0,0,0,0,0,?,16966,1,1418932526,0,0,0
4,16,90,18.8,114,0.289,0.59,0.9,0.405656,0,0,0,1,?,12856,1,1418709812,1,4,8
4,16,90,0.3,114,0.2625,0.37,1.27,0,1,1,0,0,?,17465,1,1418838445,0,0,0
4,16,90,15.7,113,0.3385,0.65,0.87,0,0,0,1,0,?,13124,1,1418933005,0,0,0
4,16,90,2.16,111,0.2747,0.62,1.26,0,0,0,1,0,?,13109,1,1418915815,0,0,0
4,16,90,44,114,0.2062,0.29,0.9,0,0,1,0,0,?,14128,1,1418748711,1,4,2
4,16,90,9.05,119,0.2121,0.68,1.26,0,0,1,0,0,?,12353,1,1418900859,0,0,0
4,16,90,7.91,115,0.279,0.5,1.26,0,2,1,1,0,?,13880,1,1418851516,1,3,17
4,16,90,22,110,0.3607,0.4,1.26,0,2,1,0,0,?,14649,1,1418879810,1,4,1
4,16,90,8.23,111,0.312,0.6,1.26,0,0,1,0,0,?,17473,1,1418866393,0,0,0
4,16,90,19.8,110,0.237,0.79,0.9,0,0,1,0,0,?,14150,1,1418707401,0,0,0
4,16,90,15.5,115,0.2022,0.63,1.24,0,0,1,0,1,?,13121,1,1418796136,0,0,0
4,16,90,10.5,112,0.2861,0.366526,1.26,0,0,1,0,1,?,12612,1,1418844349,1,4,10
4,16,90,19.4,116,0.2602,0.76,0.87,0,0,0,0,0,?,12358,1,1418941423,0,0,0
4,16,90,3.63,113,0.2861,0.75,1.26,0,0,0,1,1,?,12600,1,1418845952,0,0,0
4,16,90,3.43,114,0.2977,0.52,1.24,0,0,0,1,0,?,16706,1,1418787859,0,0,0
4,16,90,8.36,118,0.2573,0.67,1.07,0,1,1,0,0,?,17462,1,1418784221,0,0,0
4,16,90,10,110,0.3738,0.320541,1.26,0,0,0,0,0,?,12357,1,1418916464,1,4,10
4,16,90,1.27,118,0.334,0.59,1.26,0,2,1,0,0,?,12596,1,1418895446,0,0,0
4,16,90,10.5,112,0.2055,0.37,1.26,0,0,0,1,0,?,62491,1,1418852252,1,6,18
4,16,90,12.5,116,0.3228,0.23,1.2,0,0,0,0,1,?,13112,1,1418809314,0,0,0
4,16,90,9.82,113,0.3935,0.26,0.87,0,0,1,1,0,?,14391,1,1418951327,0,0,0
4,16,90,16.5,111,0.2951,0.63,0.78,0,0,0,0,1,?,16706,1,1418833780,0,0,0
4,16,90,17.3,110,0.2682,0.35,1.2,0,0,1,0,1,?,16965,1,1418808197,0,0,0
4,16,90,8.78,116,0.2624,0.3,0.9,0,0,1,0,0,?,17202,1,1418731032,0,0,0
4,16,90,0.49,112,0.2729,0.39,0.9,0,0,1,0,1,?,16697,1,1418697082,0,0,0
4,16,90,3.98,113,0.3385,0.65,0.87,0,0,0,1,1,?,7829,1,1418932765,1,6,18
4,16,90,1.43,113,0.2764,0.51,1.26,0,0,1,0,0,?,14134,1,1418877864,0,0,0
4,16,90,2.54,110,0.2688,0.33,1.26,0,0,1,0,1,?,53380,1,1418893448,1,6,18
4,16,90,6.13,66,0.2323,0.33,0.9,0,2,1,0,0,?,17464,1,1418705909,1,4,4
4,16,90,12.4,113,0.2861,0.3,1.26,0,0,1,1,0,?,12614,1,1418845552,0,0,0
4,16,90,12.4,119,0.2339,0.75,3.13721,0,0,0,1,1,?,14147,1,1418832673,1,4,11
4,16,90,6.28,110,0.2405,0.33,1.26,0,0,1,0,0,?,14389,1,1418914914,0,0,0
4,16,90,18.8,110,0.289,0.59,0.9,0,0,0,1,1,?,12353,1,1418709385,0,0,0
4,16,90,11,114,0.2402,0.45,0.9,0,0,1,0,1,?,17462,1,1418733104,0,0,0
4,16,90,19.8,110,0.237,0.79,0.9,0,0,1,0,0,?,14150,1,1418707365,0,0,0
4,16,90,4.93,113,0.2058,0.5,0.9,0,0,0,1,1,?,17720,1,1418721444,0,0,0
4,16,90,6.62,113,0.3433,0.653157,0.9,0,0,1,0,0,?,13618,1,1418701502,1,4,10
4,16,90,5.03,116,0.2511,0.24,1.26,0,0,1,0,1,?,13638,1,1418921176,0,0,0
4,16,90,44,117,0.3306,0.37,1.26,0,1,1,0,1,?,13874,1,1418853552,1,4,1
4,16,90,10.5,116,0.2686,0.23,0.9,0,2,1,0,0,?,17720,1,1418729416,0,0,0
4,16,90,14.7,111,0.3264,0.41,0.59,0,0,1,1,0,?,13121,1,1418834820,0,0,0
4,16,90,10.3,118,0.2199,0.46,0.9,0,0,0,1,1,?,17218,1,1418696067,0,0,0
4,16,90,7.35,110,0.3527,0.7,0.9,0,2,1,0,0,?,17464,1,1418716836,0,0,0
4,16,90,0.75,117,0.3782,0.5,0.9,0,0,0,1,0,?,12356,1,1418708249,0,0,0
4,16,90,9,118,0.3244,0.31,0.9,0,2,1,0,0,?,17716,1,1418693805,1,4,2
4,16,90,12.7,111,0.2112,0.69,0.87,0,2,1,0,0,?,12852,1,1418952498,0,0,0
4,16,90,1.11,119,0.3638,0.36,0.87,0,2,1,0,0,?,17465,1,1418947242,0,0,0
4,16,90,6.93,110,0.2335,0.23,1.02,0,0,0,0,1,?,14389,1,1418824417,0,0,0
4,16,90,1.99,117,0.994378,0.59,0.56,0,0,1,1,1,?,16946,1,1418815144,1,4,6
4,16,90,12,110,0.2953,0.72,1.47,0,0,0,1,1,?,52308,1,1418765021,1,6,18
4,16,90,19.3,117,0.3314,0.59,1.26,0,2,1,0,1,?,13625,1,1418896687,0,0,0
4,16,90,2.93,119,0.3905,0.79,0.87,0,0,0,0,1,?,16962,1,1418945368,0,0,0
4,16,90,1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,?,12613,1,1418945203,1,4,7
4,16,90,18.8,111,0.384,0.61,0.56,0,2,0,1,0,?,12613,1,1418815888,1,3,17
4,16,90,16.2,111,0.3042,0.34,1.26,0,0,0,0,1,?,13633,1,1418865760,0,0,0
4,16,90,12,110,0.2667,0.21,1.34,0,0,0,1,1,?,12869,1,1418765079,0,0,0
4,16,90,0.17,118,0.2464,0.65,0.87,0,0,0,0,0,?,12855,1,1418949681,0,0,0
4,16,90,3.18,113,0.3361,0.56,0.9,0,0,0,0,0,?,14642,1,1418732398,0,0,0
4,16,90,19.5,110,0.2809,0.33,0.9,0,2,1,0,0,?,16694,1,1418706803,0,0,0
4,16,90,9.29,113,0.3805,0.77,1.26,0,0,0,0,0,?,14661,1,1418899163,0,0,0
4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,?,13367,1,1418700488,0,0,0
4,16,90,15.6,110,0.3475,0.25,1.26,0,2,1,0,0,?,14130,1,1418907674,0,0,0
4,16,90,8.97,115,0.3453,0.75,0.87,0,1,1,0,1,?,13616,1,1418936746,0,0,0
4,16,90,1.88,119,0.2636,0.62,1.26,0,0,1,0,1,?,12598,1,1418850866,0,0,0
4,16,90,9.87,119,0.3449,0.43,1.26,0,2,1,0,1,?,12867,1,1418891755,0,0,0
4,16,90,0.52,115,0.349,0.32,1.26,0,0,1,0,1,?,17474,1,1418884502,0,0,0
4,16,90,5.11,110,0.2717,0.32,1.15,0,2,1,0,0,?,16696,1,1418792625,0,0,0
4,16,90,15.8,118,0.3503,0.58,0.93,0,0,0,0,1,?,13121,1,1418765699,0,0,0
4,16,90,5.21,119,0.3668,0.55,0.9,0,1,1,0,1,?,12343,1,1418700251,0,0,0
4,16,90,4.88,116,0.2607,0.49,1.26,0,0,1,0,1,?,13879,1,1418921512,0,0,0
4,16,90,14.3,118,0.2954,0.41,1.26,0,0,0,1,0,?,17986,1,1418910263,0,0,0
4,16,90,3.91,116,0.2881,0.79,0.9,0.636005,0,1,0,0,?,16689,1,1418739243,1,4,8
4,16,90,12.5,111,0.3248,0.23,0.9,0,0,0,0,1,?,16706,1,1418809466,0,0,0
4,16,90,8.79,115,0.2498,0.72,1.37,0,0,1,0,1,?,13365,1,1418806709,0,0,0
4,16,90,10.2,113,0.2111,0.56,1.26,0,0,1,1,0,?,14388,1,1418919601,0,0,0
4,16,90,12.7,111,0.2963,0.3,0.87,0,0,0,1,1,?,14387,1,1418935525,0,0,0
4,16,90,5.94,110,0.2757,0.25,1.26,0,2,1,0,0,?,16945,1,1418907262,0,0,0
4,16,90,12.3,117,0.2168,0.35,0.87,0,0,0,1,0,?,17202,1,1418954757,0,0,0
4,16,90,17.2,115,0.2093,0.42,0.93,0,0,0,0,0,?,12599,1,1418801768,0,0,0
4,16,90,4.4,110,0.735593,0.52,1.27,0,2,1,0,0,?,13890,1,1418838190,1,4,6
4,16,90,7.69,113,0.2276,0.67,0.56,0,0,1,0,1,?,17985,1,1418815757,0,0,0
4,16,90,18.7,116,0.27,0.79,0.87,0,2,1,1,1,?,17731,1,1418931143,0,0,0
4,16,90,13,113,0.216,0.25,1.15,0,0,1,1,1,?,17714,1,1418683382,0,0,0
4,16,90,8.23,110,0.3344,0.49,0.9,0,2,1,0,0,?,17712,1,1418728312,0,0,0
4,16,90,4.58,114,0.639886,0.51,0.87,0,0,0,1,1,?,12339,1,1418938284,1,4,6
4,16,90,5.1,114,0.321,0.72,0.96,0,0,0,0,1,?,17972,1,1418820993,0,0,0
4,16,90,18.7,119,0.3616,0.56,1.26,0.955236,2,1,0,0,?,13379,1,1418863819,1,4,8
4,16,90,6.09,110,0.2857,0.33,0.9,0,2,1,0,0,?,16962,1,1418706168,0,0,0
4,16,90,6.24,116,0.2117,0.5,0.95,0,1,1,0,0,?,17731,1,1418826693,0,0,0
4,16,90,18.7,119,0.2715,0.56,1.26,0,2,1,0,0,?,17200,1,1418863766,0,0,0
4,16,90,1,119,0.3433,0.65,0.9,0,0,1,0,0,?,13106,1,1418701218,1,4,2
4,16,90,8.79,115,0.2188,0.53,1.37,0,0,0,1,1,?,13365,1,1418806629,0,0,0
4,16,90,8.49,110,0.2136,0.45,1.26,0,0,0,0,1,?,12614,1,1418873505,0,0,0
4,16,90,2.59,110,0.2336,0.6,0.9,0,2,1,0,1,?,17718,1,1418735041,0,0,0
4,16,90,2.79,114,0.3462,0.37,0.9,0,0,1,0,1,?,12849,1,1418747462,0,0,0
4,16,90,18.1,115,0.2488,0.840408,1.26,0,2,1,0,0,?,13876,1,1418881375,1,4,9
4,16,90,18.9,117,0.289,0.34,0.9,0,0,1,1,1,?,14393,1,1418708860,0,0,0
4,16,90,6.28,110,0.3771,0.39,1.26,0,0,1,0,1,?,16692,1,1418914380,0,0,0
4,16,90,1.89,118,0.239,0.58,0.85,0,0,1,0,1,?,13625,1,1418765451,0,0,0
4,16,90,10.4,114,0.52399,0.25,0.7,0,0,1,1,1,?,17715,1,1418685249,1,4,6
4,16,90,16.8,119,0.2716,0.79,0.87,0,0,0,1,0,?,17465,1,1418943960,0,0,0
4,16,90,6.58,112,0.3109,0.31,1.33,0,2,1,1,0,?,14384,1,1418807067,1,3,17
4,16,90,17.1,119,0.273,0.24,1.26,0,0,0,0,0,?,17465,1,1418876041,0,0,0
4,16,90,6.28,119,0.3963,0.61,1.26,0,1,0,1,0,?,14135,1,1418913569,1,3,16
4,16,90,13.3,66,0.3345,0.43,1.26,0,0,0,0,1,?,13381,1,1418855374,1,4,4
4,16,90,10.4,117,0.3444,0.7,0.9,0,1,1,0,0,?,13633,1,1418717775,0,0,0
4,16,90,11.6,110,0.2972,0.28,3.94135,0,0,0,0,1,?,17200,1,1418750224,1,4,11
4,16,90,3.03,113,0.2861,0.79,1.26,0,0,1,1,0,?,13620,1,1418846660,0,0,0
4,16,90,0.15,66,0.3059,0.65,1.15,0,0,1,1,1,?,14135,1,1418789456,1,4,4
4,16,90,9.9,114,0.190725,0.67,1.24,0,1,1,0,1,?,17478,1,1418787402,1,4,5
4,16,90,19.8,110,0.237,0.79,0.9,0,0,1,0,0,?,14150,1,1418707311,0,0,0
4,16,90,7.73,113,0.3385,0.79,0.87,0,2,1,0,1,?,14657,1,1418932203,0,0,0
4,16,90,15.8,118,0.2592,0.48,0.9,0,0,1,1,0,?,16706,1,1418690563,0,0,0
4,16,90,15.7,118,0.3385,0.65,0.87,0.235563,0,0,1,0,?,17222,1,1418933129,1,4,8
4,16,90,0,119,0.2402,0.45,0.9,0,0,0,0,0,?,13364,1,1418732854,0,0,0
4,16,90,22,110,0.3607,0.4,1.26,0,0,1,0,0,?,14658,1,1418879790,1,4,1
4,16,90,13.8,114,0.3036,0.55,0.8,0,0,1,0,0,?,13617,1,1418749507,0,0,0
4,16,90,9.32,119,0.442131,0.74,0.9,0,1,1,0,0,?,14660,1,1418700913,1,4,5
4,16,90,2.55,111,0.2824,0.6,0.87,0,1,1,0,1,?,13109,1,1418803855,0,0,0
4,16,90,1.57,113,0.3997,0.61,0.88,0,0,0,1,0,?,13633,1,1418757457,0,0,0
4,16,90,6.94,113,0.3805,0.77,1.26,0,0,0,0,0,?,21379,1,1418899220,1,6,18
4,16,90,4.35,110,0.284,0.36,2.43314,0,0,1,0,1,?,16945,1,1418743685,1,4,11
